Username,Create time,teks
BraveVoyagers,Fri Feb 21 12:38:49 +0000 2025,Semoga ini yang terakhir yaa... semoga next time nggak ada lagi peringatan darurat yang warna pink hijau silver magenta pastel tosca ivory beige fuschia dll... Aamiin... https://t.co/1xJcfq1ybF
sayangiynqing,Wed Feb 19 13:56:10 +0000 2025,1st try dapat istri https://t.co/HjSln8oGXb
_zizzling,Tue Feb 18 14:51:48 +0000 2025,aku nulis op-ed di medium tentang #indonesiagelap Peringatan Darurat dan Adili jokowi. Boleh baca yaa free kok. https://t.co/n0EBcM8Min
beommart,Thu Feb 20 02:59:03 +0000 2025,Dia lagi dia lagi dari peringatan darurat pertama dia berulah mulu perasaan
pandangan_jogja,Wed Feb 19 05:13:37 +0000 2025,Spanduk-spanduk bertuliskan Indonesia Gelap dan Pejabat Makan Terus Pendidikan Tak Diurus dan Peringatan Darurat muncul di UGM. Selengkapnya klik https://t.co/ad0tzkXA2j #indonesiagelap #ugm #aksimahasiswa https://t.co/dsNmVWNUJu
yappybaraa,Fri Feb 21 10:39:18 +0000 2025,I just know some of my friends are f 02 ignorant voters that doesn t speak up a single thing regarding peringatan darurat &amp; indonesia gelap. I respect those who feel sorry &amp; regret that they ve voted for 02 atleast they re enlightened?
meicahayaa,Wed Feb 19 02:26:08 +0000 2025,Kasih kesempatan mulu sampai masa jabatan habis Baru 100 hari peringatan darurat sudah dilayangkan sampai 3 kali. Mau nunggu negara bener-bener hancur 
Om_HME,Thu Feb 20 08:19:33 +0000 2025,Hashtag bombastis aksi cuma karnaval. Sdh tahapan hopeless dgn aksi mahasiswa atau pemuda. Kartu kuning raport merah peringatan darurat Indonesia gelap dll lbh merupakan gimik ala pengamat politik. Tdk ada militansi apalagi revolusioner cuma hiburan musiman.
andricuanterus,Tue Feb 25 15:37:34 +0000 2025,Kita udah alert possibility ini sejak 19 desember 2024 kemarin. Lagi ongoing Akankah kena? https://t.co/PT3NYnEogi
frhan6969,Tue Feb 18 17:43:13 +0000 2025,Kalo kemaren2 udah ada peringatan darurat sampe berjilid-jilid kayaknya kondisi skrg ini udah bisa dibilang sbg situasi darurat deh #indonesiagelap
antikabell,Wed Feb 19 07:04:32 +0000 2025,Punten ada yang udah translate Peringatan Darurat dalam bahasa jepang kah? Mauuu kalo adaa (izin tag bang @BudiBukanIntel)
OrangUluBorneo,Thu Feb 20 06:58:27 +0000 2025,Peringatan Darurat Indonesia Gelap Tuntutan Mahasiswa dengan Akronim PENTOL https://t.co/wuBVnl9WQU
drafdigital,Fri Feb 21 15:28:02 +0000 2025,Humanies Project Keluarkan Dana Rp 80 Juta Sediakan Ambulans dan Logistik untuk Aksi Indonesia Gelap. Humanies Project menggunakan sisa dana crowdfunding yang mereka terima dari aksi Peringatan Darurat yang berlangsung pada Agustus 2024 https://t.co/hyyhyCab0m
crocodilss,Wed Feb 19 12:42:31 +0000 2025,Randomly saw a guy wearing kaos peringatan darurat 
amae_gurih,Fri Feb 21 02:38:39 +0000 2025,peringatan darurat jilid 1
gardaanimalia,Fri Feb 21 11:42:38 +0000 2025,PERINGATAN DARURAT: KETIKA KEADILAN GELAP DAN ALAM SEMAKIN TERANCAM! Cahaya keadilan yang sempat terang atas vonis hampir maksimal yang dijatuhkan Hakim PN Tanjung Balai Asahan terhadap terdakwa kasus perdagangan 980 kilogram sisik trenggiling kini meredup bahkan nyaris https://t.co/HLpWGDXVAP
bamol880,Tue Feb 25 07:17:41 +0000 2025,@curvabax @Y_D_Y_P Nyawer beli drone dikasih kata2 peringatan darurat
cho55992,Tue Feb 18 03:19:22 +0000 2025,kenapa yaa gw tuh jd wni kaya merasa sedih banget liat negara sendri kurleb dari 3thn peringatan darurat udah sering di keluarin saking bobroknya ini negara.
sayangiynqing,Sat Feb 22 09:27:22 +0000 2025,beneran sesusah itu kah guys? /gen ask
Y_D_Y_P,Tue Feb 25 06:42:04 +0000 2025,Peringatan Darurat finally killing people
zrsuyree,Fri Feb 21 06:15:27 +0000 2025,Belum pernah aja diincar dan hampir dipukul pake baton sama polisi kayak gw cuma karena ngeliput aksi Peringatan Darurat. Sampai skrg msh teriak #1312 atas kebrutalan aparat sampai kapanpun.
PTJASAMARGA,Tue Feb 25 14:01:05 +0000 2025,21.00 WIB Dilarang Menggunakan Bahu Jalan. Bahu Jalan untuk Kondisi Darurat #JM_Tertib_Berlalulintas_2025
lalalabloem,Sun Feb 23 00:47:59 +0000 2025,@insomniaczs @JPFBASE KENAPA PAKE FOTO INIII GANTI GAK
fajarrohman_,Tue Feb 18 08:35:36 +0000 2025,setelah berpidato hidup jokowi semuanya sudah jelas bahwa pemilu tdk sehat. untung kaesang ga jadi maju karena seruan peringatan darurat yg diawali tim mata najwa dan kawan-kawan dulu. sekarang bagaimana caranya menghentikan kegilaan ini kecuali org yg sujud dgn kata ndasmu 
stemkepanjangan,Tue Feb 18 07:35:20 +0000 2025,@BudiBukanIntel Semarang ini kalau bisa orang lapangan ada yang livetweet deh kyknya berkaca dari demo peringatan darurat yang endingnya massa diserang itu. Make sure ada yang live report di lapangan.
marksmallaw,Sat Feb 22 00:53:43 +0000 2025,Biru oligarki untung birunya kak rem biru peringatan darurat
lakadzimar,Wed Feb 19 04:58:23 +0000 2025,Terpantau kawan di Kemenkeu sudah posting Peringatan Darurat..
apotheosis94,Thu Feb 20 16:19:38 +0000 2025,Indonesia gelap Peringatan darurat Wkwk segala macam suara dibungkam dicounter dengan gaslighting merendahkan ala diktator otoriter Harus se chaos ninety eight dulu kah bru didengar?
kanigarx,Fri Feb 21 09:18:06 +0000 2025,Ada nih mutual ig gue yg protes mulu kalo pulang kerja jalanan macet. Protesnya tiap demooo! Dari pas demo peringatan darurat juga dia udah protes jalanan macet
reverseizme,Sun Feb 23 01:36:01 +0000 2025,Kalian semua liat ini. Kalian tau kan kenapa banyak berita yang menyudutkan mahasiswa? Kenapa media cuma sedikit yang memberitakan? Kenapa ga seberhasil pas peringatan darurat lalu? Media dibungkam dengan bacotan khasnya. Orba is kambek everyone.
ofcyrin,Fri Feb 21 15:34:05 +0000 2025,Ya gimana yak pasang peringatan darurat pas siaran aja yang bertugas saat itu dipecat atau kena SP gitu 
adittyachris,Wed Feb 19 14:39:02 +0000 2025,Yak rangorang yg dulu vote 02 mulai ikut repost Peringatan Darurat 
jooyeonespodeng,Fri Feb 21 20:38:18 +0000 2025,Kesel bgt anjg gue posting peringatan darurat langsung ada rekan kerja 02 voter bikin sg kaya gini. Pilihan lu jg dipertanggungjawabkan di akhirat ga sih krn milih pemimpin dzolim ikut nanggung dosa lu atas korban2 yg jatuh di bawah pemerintahan dzolim gausah bawa2 agama dah. https://t.co/DAllpRpWhT
Zapeach_,Tue Feb 25 07:20:19 +0000 2025, Emergency Declaration menceritakan kisah tentang sebuah pesawat yang harus melakukan pendaratan mendadak akibat teror yang mengancam penerbangan dari Incheon menuju Hawaii. https://t.co/2pTs0YRiKn
hunterunit03,Sun Feb 23 01:32:55 +0000 2025,gilak sih ini Indonesia gelap udah narasinya masih berlanjut sampai skrng lebih kenceng daripada peringatan darurat gokil
kenmangantuk,Mon Feb 24 06:03:46 +0000 2025,Dibutuhkan partisipan dengan kriteria: - Memahami berita Peringatan Darurat - Menonton berita Peringatan Darurat Instagram @/narasinewsroom dengan postingan berikut https://t.co/BYhdPAWBeq - Pemuda berusia 16-29 tahun - Berdomisili di Kota Bogor https://t.co/LFWBZW3Mda
alyarizkitasari,Tue Feb 18 04:47:41 +0000 2025,udah apatis liat org ngerepost peringatan darurat lagi. buat apa sih. useless. TELAT. apalagi mutual aing yg 02 garis keras LO TUH BELET KENAPA BARU MELEK SKRG! MAKANYA JANGAN KEBANYAKAN DIEM DI KANDANG MONYET!! https://t.co/Sm0trqlDJI
FelixSGL1,Sun Feb 23 03:52:29 +0000 2025,@nocontextsosmed @howtodresvvell Itu alibi dia pas kepepet kan. Karna dia ikut dukung demo2 abis Pilpres termasuk Peringatan Darurat kan n joke dia juga mulai banyak kritik. Abis itu banyak hujatan trus di salah satu kesempatan dia ngaku emang ada job itu. Ya lucu aja sih wkwkw. Jadi buka2an lagi
maplespetal,Tue Feb 25 11:57:30 +0000 2025,Peringatan darurat
Adikaguna,Tue Feb 18 04:50:16 +0000 2025,Dulu pas peringatan darurat pertama yang biru pertama kali di naikin pendukungnya ngeles dilantik aja belum udah main tuduh aja eh skrg udah beneran menjabat malah tambah banyak peringatan yang dinaikin .
Westina7,Tue Feb 18 13:12:23 +0000 2025,Trauma mau ikutan bersuara Indonesia Gelap waktu kemarin rame peringatan darurat gw di bully abis2 an sama si paling organisasi senior kampus gue. Katanya gue koar2 gak ada akar filsafatnya. Iye deh iye si paling filsuf. Gue emg gblk ga ngerti apa2
ndaeyy_,Wed Feb 19 08:44:00 +0000 2025,Baru beberapa bulan udah sechaos ini negara. Dari masa proses pemilu udah dibikinin peringatan darurat film dirty vote infografis macem2 yg mudah dipahami. Percuma tetep pada illiterate semoga tuhan lindungi kalian selalu teman2.
kucingelih,Sun Feb 23 07:31:32 +0000 2025,@tanyarlfes temenku kemarin : orang2 ngapa sih masang igs peringatan darurat lah protes lah. kan belum fix pemerintah belum mutusin kok bisa bisanya udah disebar. mereka kok malah mendahului pemerintah sampek aku mute semua orang yg nyebar peringatan darurat + buat story soal pemerintah
frleotogeminis,Tue Feb 18 23:46:59 +0000 2025,duh sebenernya sedih bgt kenapa ya tiap ada yang speak up/ngasih peringatan darurat selalu dibales kayak gini sama pihak pragib kayak bener2 bikin perpecahan bangsa anjir sedih bgt
SINDOnews,Thu Feb 27 00:30:00 +0000 2025,Negara Ini Umumkan Status Darurat hanya karena Ada Pemadaman Listrik https://t.co/hWdA7uFHIl
potatostarrr,Wed Feb 19 04:20:01 +0000 2025,baru 100 hari aja kerusakannya udah masif begini sampe peringatan darurat berkali-kali dan hampir semua elemen masyarakat turun ke jalan nunggu bubar dulu kah? KOCAK
BudiBukanIntel,Wed Feb 26 05:52:48 +0000 2025,@Carbaroxabane Word limit bikin orang orang jadi pada sotoy dari awal gw aja yg mulai peringatan darurat dan dukung ganjil Aneh lu
Pir_ppt,Fri Feb 21 09:45:15 +0000 2025,Header doang lu peringatan darurat
Lvfsdy,Wed Feb 19 12:13:54 +0000 2025,Di Malang sebagian besar kalau demo anggota dewannya pasti nemuin kok ini bukan pertama kali. Pas peringatan Indonesia darurat juga nemuin kok. Terus untuk apa? Formalitas belaka biar meredam masa aksi 
SmudgeStan,Tue Feb 18 05:48:44 +0000 2025,Semoga di gelombang aksi sekarang ga ada copaganda kayak waktu peringatan darurat pertama.
acarbiawak,Thu Feb 20 06:09:21 +0000 2025,dengan ini malah si buzzer ini yang bikin yakin merekalah yang sebenarnya mau tragedi ini kembali terjadi. padahal dari jaman demo Peringatan Darurat pertama sampai sekarang kita semua yang turun ke jalan bersepakat untuk fokus ke masalah bukan mojokin etnis ttt.
simjcake,Mon Feb 24 12:31:36 +0000 2025,â €â € Tessie bertugas menyiarkan peringatan darurat agar warga mengungsi ke sekolah sedangkan Taki yang berada ditubuh Mitsuha yang akan bernegosiasi kepada Walikota. #dwnvalen â €â € â €â €
pikirsiora,Sat Feb 22 07:49:53 +0000 2025,Wqwqwqwq liat aja gejolaknya besok peringatan darurat kan karena doi maksain nyalon kemarin ni mau nyoba2 lagi?
yous_hendra,Wed Feb 19 12:09:18 +0000 2025, Peringatan Darurat Indonesia Gelap Diterjemahkan ke Sejumlah Bahasa Asing Tarik Atensi Dunia Internasional - Lifestyle https://t.co/ex4hfY0CXz https://t.co/E1opVFYqQx
barudakfixon,Sat Feb 22 03:01:22 +0000 2025,Mengutip mas-mas jurnalis aksi peringatan darurat lah emang gue keren 
PTJASAMARGA,Thu Feb 27 15:30:16 +0000 2025,22.30 WIB Dilarang Menggunakan Bahu Jalan. Bahu Jalan untuk Kondisi Darurat #JM_Tertib_Berlalulintas_2025
islandwithu,Tue Feb 25 11:11:49 +0000 2025,PASANG ALARM NYA JAM 19.00 SIAP-SIAP WAR â€â†•ï¸ï¸ï¸
annpunyaa,Tue Feb 25 13:14:41 +0000 2025,nonton emergency declaration tp baru 30 menit pertama udh ga sanggup lanjutin takut mending liat drakor berantem 
raiissm,Thu Feb 20 13:34:41 +0000 2025,salah satu culture shock pindah dari fisip ke fh adalah ini. bahkan sekedar pasang banner peringatan darurat juga susah yang des lalu sempet diturunin
PTJASAMARGA,Mon Feb 24 18:01:10 +0000 2025,01.00 WIB Dilarang Menggunakan Bahu Jalan. Bahu Jalan untuk Kondisi Darurat #JM_Tertib_Berlalulintas_2025
BPBDJakarta,Thu Feb 27 14:21:42 +0000 2025,INFO DISASTER EARLY WARNING SYSTEM (DEWS) KEPADA WARGA BANTARAN SUNGAI AKIBAT KENAIKAN POS PANTAU SUNTER HULU (WASPADA/SIAGA 3) Kamis 27 Februari 2025 Pukul 21:00 WIB https://t.co/0uLaNWh3XZ
yoipichu,Wed Feb 19 17:57:22 +0000 2025,Sebelumnya paling males share awareness peringatan darurat di personal acc ig karna moots ku pada tone deaf semua seakan bumi berjalan baik baik aja tapi ngerasa sekarang justru ig mesti banyak awareness nya karna mereka kayak gitu :(
mysticalism89,Tue Feb 25 11:21:07 +0000 2025,Perlu d retweet miliaran WNI ini mah gw prefer ramein ini gambar drpd tulisan peringatan darurat taiiii tau ga!! Klo untuk gambar kek gini gw support 10000000000000000000% HARUS naik ini gambar 
kzehayaaa,Thu Feb 20 16:15:43 +0000 2025,ngeliat sukatani jd keinget bapak grab yg mlh ngebela aparat ktimbang mhs yg bersuara pas peringatan darurat agustus 2024 lalu...
wartamerah,Tue Feb 25 15:25:47 +0000 2025,ï¸ï¸ ï¸ï¸ ï¸ï¸ Air hujan rembes melalui sela-sela retakan dinding. Aroma hujan bercampur tanah di dalam sana melesak pada penciuman. Kuasa berlumur lumpur setengah badannya basah kuyup. Dua mata terpejam itu mengerjap memastikan bahwa nyawa tidak melayang. ï¸ï¸ ï¸ï¸ ï¸ï¸
piloramids,Thu Feb 27 22:54:53 +0000 2025,Dalam situasi darurat orang cenderung melihat reaksi orang lain dulu sebelum bertindak. Ini disebut diffusion of responsibility . Makanya kadang kita jadi lambat menolong karena nunggu orang lain bergerak duluan. oh anjir
ecekelemenew,Tue Feb 25 07:14:23 +0000 2025,@Abi_Benedict @Y_D_Y_P Jadi kemungkinan ada orang Indonesia yang ngebayar satuan drone rusia supaya bisa nulis pesan yaitu peringatan darurat Di drone nya. Simpelnya bisa dibilang ada orang Indonesia yang mensponsori tentara Rusia
barudakfixon,Fri Feb 21 20:28:07 +0000 2025,Ini berulang sorry tp gue masih syok bgt dr jaman peringatan darurat pertama temen2 gue bener2 bs diitung yg mau ngomongin politik yg fancy scbd or yg kota satelit tp skrg gue liat pd ngelike2in gambar2 indonesia gelap ada yg ngerepost tuntutan. Gue seneng bgt.
jurnaltimeUSA,Thu Feb 27 15:01:26 +0000 2025,Surprising Warning Signs of a Life-Threatening Event https://t.co/iEldHiwp9u
celestemlgrth,Sat Feb 22 22:58:16 +0000 2025,yg menginisiasi peringatan darurat pertama kali padahal dia wkwk. jd pembelot ternyata. laper ya @NarasiNewsroom ? atau takut dibredel makanya ikutan jilat rezim jg? ternyata jurnalis di Indonesia nih gak independen 
PTJASAMARGA,Mon Feb 24 20:00:03 +0000 2025,03.00 WIB Dilarang Menggunakan Bahu Jalan. Bahu Jalan untuk Kondisi Darurat #JM_Tertib_Berlalulintas_2025
RitwanRistanto,Wed Feb 26 06:25:22 +0000 2025,Sudah saya bilang negaramu sudah tidak tertolong lagi mayoritas masyarakatnya juga gak sadar2. susah harus ada kejadian luar biasa dulu baru pada melek dan sadar. kajadian luar biasa dalam arti banyak hal entah bencana alam kerusuhan masal wabah atau yg lainnya.
sakaladwara,Tue Feb 25 09:44:16 +0000 2025,ï¸ï¸ ï¸ï¸ ï¸ï¸ ï¸ï¸ Dengan napas yang nyaris berlarian ia mengulurkan tangan menepuk bahu seorang puan di hadapannya suaranya lirih namun penuh harap Sorry Kak boleh izin saya duluan nggak ya? Sumpah ini darurat. ï¸ï¸ ï¸ï¸ ï¸ï¸ ï¸ï¸
PTJASAMARGA,Mon Feb 24 15:30:17 +0000 2025,22.30 WIB Dilarang Menggunakan Bahu Jalan. Bahu Jalan untuk Kondisi Darurat #JM_Tertib_Berlalulintas_2025
PTJASAMARGA,Mon Feb 24 16:36:00 +0000 2025,23.30 WIB Dilarang Menggunakan Bahu Jalan. Bahu Jalan untuk Kondisi Darurat #JM_Tertib_Berlalulintas_2025
JH0ND4E,Sat Feb 22 06:53:10 +0000 2025,@namharailua @Alphanemesis_ Bener peringatan darurat yg kmrn jauh lebih nyampe bahkan ke orang yg apatis karena mba nana sendiri yg ngebakar semangat mereka dan hampir ga ada celah buat buzzer ngegeser isu yg ada.
IDNTimesJatim,Tue Feb 25 09:24:45 +0000 2025,Tagar Kabur Aja Dulu Bahaya dan Solusinya https://t.co/AK7WbWccka
PTJASAMARGA,Mon Feb 24 16:00:47 +0000 2025,23.00 WIB Dilarang Menggunakan Bahu Jalan. Bahu Jalan untuk Kondisi Darurat #JM_Tertib_Berlalulintas_2025
PTJASAMARGA,Mon Feb 24 21:00:27 +0000 2025,04.00 WIB Dilarang Menggunakan Bahu Jalan. Bahu Jalan untuk Kondisi Darurat #JM_Tertib_Berlalulintas_2025
PTJASAMARGA,Mon Feb 24 19:00:32 +0000 2025,02.00 WIB Dilarang Menggunakan Bahu Jalan. Bahu Jalan untuk Kondisi Darurat #JM_Tertib_Berlalulintas_2025
dditabi,Wed Feb 19 14:50:22 +0000 2025,bener wkwk dulu waktu peringatan darurat yg biru masih bisa koar2 ngebela di ig story skrg dah gada lagi tu batang idungnya wkwkwk
AaronDVankov,Sun Feb 23 07:45:36 +0000 2025,#PeringatanDarurat : tujuan tercapai PDIP dapat keuntungan di tingkat daerah mahasiswa korban anies gagal nyagub #IndonesiaGelap : tujuan (sudah) tercapai efisiensi bbrp sektor kemungkinan tak terealisasi mahasiswa korban anies gk dpt untung PDIP punya misi khusus
PTJASAMARGA,Mon Feb 24 14:29:08 +0000 2025,21.30 WIB Dilarang Menggunakan Bahu Jalan. Bahu Jalan untuk Kondisi Darurat #JM_Tertib_Berlalulintas_2025
billowtaLk,Wed Feb 26 02:07:40 +0000 2025,narasi kaya gini udah ada sejak peringatan darurat emang ga berubah ya tololnya warga tiktok
warthogfang,Thu Feb 27 16:13:32 +0000 2025,@BudiBukanIntel Jir dah mau 80k. Perasaan pas peringatan darurat masih 60k an
timmymalachi,Sat Feb 22 10:18:40 +0000 2025,Kan udah sejak peringatan darurat tuh blunder. Kek beda orang dengan yang kritik Orde Baru.
SinarOnline,Wed Feb 26 05:26:00 +0000 2025,Ecuador isytihar darurat di lapan wilayah Pengisytiharan darurat itu akan membolehkan sokongan logistik daripada Kementerian Pertahanan serta menggerakkan semua peringkat kerajaan di kawasan kritikal susulan hujan lebat. #sinarharian #Darurat #Ecuador https://t.co/4dLaRbjYQw
yeahalfi,Wed Feb 26 13:12:45 +0000 2025,Terlampau jumawa emang kelen gegara peringatan darurat.
tripletsanonu,Thu Feb 27 17:55:35 +0000 2025,Ada suara mencurigakan : *kresek2* : : : *kresek2* : bukan apa2 paling nyo.. : : *kresek2* : : : *kresek2* : *panik* : *ikutan panik* Setelah dicek ternyata bukan apa2 sih kami cuma parno (Ê˜á´—Ê˜)
_RENJANA,Wed Feb 19 03:33:45 +0000 2025,Even itu dokter nggak gue lihat orang2 di kerjaan up tentang peringatan darurat ini. Ya kalo temen2 yg pada asn kyknya mah emang nggak peduli dan mungkin udah dibrief untuk jangan ikut nyenggol2. Yg non asn ini lho heran gue 
PTJASAMARGA,Tue Feb 25 16:00:13 +0000 2025,23.00 WIB Dilarang Menggunakan Bahu Jalan. Bahu Jalan untuk Kondisi Darurat #JM_Tertib_Berlalulintas_2025
PTJASAMARGA,Thu Feb 27 04:57:46 +0000 2025,12.00 WIB Dilarang Menggunakan Bahu Jalan. Bahu Jalan untuk Kondisi Darurat #JM_Tertib_Berlalulintas_2025
sardi_sartono,Tue Feb 25 16:08:53 +0000 2025,@NgkongRoses NEGARA INI SDH DARURAT PERANG! PERANG THD PERILAKU KORUP!! MUSTINYA PEMERINTAH SEGERA KELUARKAN INSTRUKSI/PERATURAN DARURAT UTK MENGHUKUM MATI PARA PELAKU KORUPSI DAN DIRAMPAS SELURUH HARTA KEKAYAANNYA!!
PTJASAMARGA,Mon Feb 24 05:02:10 +0000 2025,12.00 WIB Dilarang Menggunakan Bahu Jalan. Bahu Jalan untuk Kondisi Darurat #JM_Tertib_Berlalulintas_2025
PTJASAMARGA,Thu Feb 27 04:30:57 +0000 2025,11.30 WIB Dilarang Menggunakan Bahu Jalan. Bahu Jalan untuk Kondisi Darurat #JM_Tertib_Berlalulintas_2025
knowthisminds,Tue Feb 25 18:00:59 +0000 2025,Anjirr peringatan darurat killing
jpnncom,Thu Feb 27 06:45:30 +0000 2025,Mkasir Hadirkan Fitur Emergency Warning System Ini Keunggulannya https://t.co/slMEXNQ12S
PTJASAMARGA,Thu Feb 27 03:31:08 +0000 2025,10.30 WIB Dilarang Menggunakan Bahu Jalan. Bahu Jalan untuk Kondisi Darurat #JM_Tertib_Berlalulintas_2025
